place_id,state,city,place_name,type,avg_budget,safety_score,hotel_cost_per_night,food_cost_per_day,transport_cost,railway_distance_km,bus_distance_km,airport_distance_km,family_friendly,place,good_place_1,good_place_2,bad_place_1,bad_place_2,hotel_name,women_safety,crowd_level,best_time,railway_distance,bus_distance,airport_distance,budget,lat,lng
4320,Telangana,Nizamabad,Nizamabad Beach 316,Cultural,11600,8.4,2831,556,583,14,12,8,No,Tourist Place,City Mall,Temple Area,Avoid deserted beach areas,Avoid crowded late-night bus stands,Treebo Residency,High,Low,Morning,15,4,27,23677,16.479421,94.940838
4321,Telangana,Adilabad,Adilabad National Park 912,Spiritual,6176,8.9,4940,1305,1415,15,9,23,No,Tourist Place,Historic Center,Tourist Market,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Radisson Blu,High,Low,Morning,7,8,14,10840,21.190638,93.370436
4322,Telangana,Karimnagar,Karimnagar Monument 351,Historical,16655,8.6,2582,1428,2233,11,1,39,Yes,Tourist Place,Shopping Street,Tourist Market,Avoid dark forest roads,Avoid crowded late-night bus stands,OYO Premium,Moderate,High,Evening,15,2,5,23932,26.45325,91.837384
4323,Tamil Nadu,Chennai,Chennai Mosque 496,Historical,7275,7.3,4143,1671,354,4,2,33,No,Tourist Place,Local Food Street,Tourist Market,Avoid dark forest roads,Avoid remote hills after sunset,ITC Grand,Moderate,Medium,Morning,12,9,10,11921,22.285221,79.243521
4324,Tamil Nadu,Madurai,Madurai Caves 589,Nature,5482,9.0,671,1159,2390,19,3,45,Yes,Tourist Place,City Mall,Tourist Market,Avoid isolated roads at night,Avoid unsafe local alleys,Radisson Blu,Moderate,High,Evening,9,8,28,5398,8.0586,79.672261
4325,Tamil Nadu,Ooty,Ooty Museum 497,Historical,23507,7.9,3753,1879,691,13,14,28,No,Tourist Place,City Mall,Tourist Market,Avoid dark forest roads,Avoid abandoned market areas,OYO Premium,Low,Low,Evening,6,9,31,8066,26.145637,87.254836
4326,Tamil Nadu,Kanyakumari,Kanyakumari Hill 22,Nature,4473,8.6,1903,1521,2801,3,1,22,Yes,Tourist Place,Shopping Street,Tourist Market,Avoid dark forest roads,Avoid unsafe local alleys,Radisson Blu,Low,Low,Evening,9,5,15,4369,24.505538,87.935972
4327,Tamil Nadu,Coimbatore,Coimbatore Church 726,Historical,5997,9.5,3332,1917,1118,18,2,45,No,Tourist Place,Beach Market,Tourist Market,Avoid unknown shortcuts,Avoid remote hills after sunset,Radisson Blu,Low,Medium,Morning,11,5,28,13127,26.954736,89.186369
4328,Karnataka,Bengaluru,Bengaluru National Park 906,Historical,13954,8.4,3857,902,2316,18,15,26,Yes,Tourist Place,Historic Center,Sunset Point,Avoid isolated roads at night,Avoid remote hills after sunset,Treebo Residency,Low,Medium,Morning,9,8,13,8365,14.900341,95.497935
4329,Karnataka,Mysuru,Mysuru Island 712,Historical,17362,7.8,4413,1225,490,11,11,26,No,Tourist Place,Shopping Street,Temple Area,Avoid isolated roads at night,Avoid remote hills after sunset,Taj Hotel,Moderate,Medium,Morning,13,3,16,8039,11.708694,77.880258
4330,Karnataka,Hampi,Hampi Mosque 652,Spiritual,21134,7.4,4943,1853,1518,10,4,14,Yes,Tourist Place,Historic Center,Adventure Zone,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Radisson Blu,High,Low,Morning,6,5,11,11234,30.471461,69.07384
4331,Karnataka,Coorg,Coorg Garden 978,Wildlife,14374,7.6,1567,1170,584,17,1,45,Yes,Tourist Place,Historic Center,Sunset Point,Avoid deserted beach areas,Avoid abandoned market areas,Leela Palace,High,Medium,Evening,10,9,10,23584,22.912905,91.907662
4332,Karnataka,Mangalore,Mangalore National Park 748,Nature,19634,7.4,3187,1609,2394,4,12,18,No,Tourist Place,Local Food Street,Sunset Point,Avoid deserted beach areas,Avoid unsafe local alleys,Leela Palace,High,High,Night,5,9,37,21191,23.934324,85.585447
4333,Kerala,Kochi,Kochi Monument 992,Hill Station,5861,8.0,1555,1996,865,11,14,7,Yes,Tourist Place,Shopping Street,Sunset Point,Avoid isolated roads at night,Avoid unsafe local alleys,Taj Hotel,Moderate,High,Evening,7,7,19,7293,34.184205,80.329765
4334,Kerala,Munnar,Munnar National Park 912,Beach,19586,9.3,3005,546,2494,20,7,42,No,Tourist Place,Shopping Street,Sunset Point,Avoid unknown shortcuts,Avoid unsafe local alleys,ITC Grand,High,Medium,Evening,15,8,37,19603,18.846091,96.537937
4335,Kerala,Alappuzha,Alappuzha Island 274,Adventure,19791,9.4,4385,1979,2988,12,8,47,No,Tourist Place,Historic Center,Sunset Point,Avoid isolated roads at night,Avoid unsafe local alleys,Taj Hotel,Low,Low,Evening,4,4,34,9214,26.747844,69.621432
4336,Kerala,Thekkady,Thekkady Beach 922,Nature,16971,8.8,1256,1130,1964,19,4,12,No,Tourist Place,Local Food Street,Sunset Point,Avoid deserted beach areas,Avoid crowded late-night bus stands,Leela Palace,Moderate,Low,Night,14,4,27,14834,11.022356,90.597779
4337,Kerala,Wayanad,Wayanad Church 512,Desert,11264,6.6,4880,1789,1245,4,7,48,No,Tourist Place,City Mall,Adventure Zone,Avoid deserted beach areas,Avoid remote hills after sunset,ITC Grand,Low,Low,Night,9,3,16,22888,14.972384,85.21719
4338,Maharashtra,Mumbai,Mumbai Zoo 709,Nature,19309,8.6,1036,1503,367,6,7,46,Yes,Tourist Place,City Mall,Lake View,Avoid dark forest roads,Avoid crowded late-night bus stands,Leela Palace,Moderate,Low,Night,2,5,8,8456,28.016525,83.445952
4339,Maharashtra,Pune,Pune Zoo 169,Eco Tourism,22747,6.9,2619,1069,2107,5,9,14,Yes,Tourist Place,Local Food Street,Tourist Market,Avoid unknown shortcuts,Avoid unsafe local alleys,Treebo Residency,Moderate,Low,Night,15,7,5,8005,10.274241,71.747707
4340,Maharashtra,Aurangabad,Aurangabad Waterfall 920,Cultural,14750,8.3,2578,1742,1121,20,3,25,Yes,Tourist Place,Historic Center,Tourist Market,Avoid isolated roads at night,Avoid crowded late-night bus stands,Treebo Residency,High,Medium,Morning,15,3,12,8069,29.349146,96.427004
4341,Maharashtra,Lonavala,Lonavala Caves 591,Adventure,4151,8.7,4421,366,713,1,2,41,No,Tourist Place,Local Food Street,Temple Area,Avoid isolated roads at night,Avoid unsafe local alleys,Radisson Blu,High,High,Morning,6,8,9,14740,30.882783,74.355921
4342,Maharashtra,Nashik,Nashik Waterfall 712,Adventure,20920,7.7,2816,387,574,12,7,31,No,Tourist Place,Shopping Street,Lake View,Avoid isolated roads at night,Avoid remote hills after sunset,Radisson Blu,Moderate,High,Evening,11,6,28,22596,30.344628,88.437983
4343,Goa,Panaji,Panaji Beach 84,Adventure,6787,9.5,4874,615,2767,12,13,26,Yes,Tourist Place,Beach Market,Tourist Market,Avoid deserted beach areas,Avoid crowded late-night bus stands,Treebo Residency,High,High,Morning,7,5,29,11755,21.327155,80.053321
4344,Goa,Margao,Margao Church 415,Eco Tourism,22361,6.9,4035,1832,2131,20,4,23,No,Tourist Place,Shopping Street,Tourist Market,Avoid isolated roads at night,Avoid abandoned market areas,Radisson Blu,High,High,Evening,1,10,17,10765,31.621305,88.770457
4345,Goa,Mapusa,Mapusa Hill 921,Wildlife,11232,7.6,4101,1013,1847,4,4,18,Yes,Tourist Place,Historic Center,Temple Area,Avoid isolated roads at night,Avoid abandoned market areas,OYO Premium,High,High,Evening,12,3,22,24328,21.680598,71.423965
4346,Goa,Vasco da Gama,Vasco da Gama Valley 277,Historical,3326,6.6,698,1531,1743,16,13,16,No,Tourist Place,Shopping Street,Tourist Market,Avoid isolated roads at night,Avoid crowded late-night bus stands,OYO Premium,Low,Medium,Night,12,8,11,21738,34.979353,74.483412
4347,Rajasthan,Jaipur,Jaipur Museum 808,Hill Station,8053,6.6,916,964,2262,5,3,31,Yes,Tourist Place,Shopping Street,Tourist Market,Avoid dark forest roads,Avoid unsafe local alleys,ITC Grand,High,High,Morning,8,6,11,13587,31.240205,68.103152
4348,Rajasthan,Udaipur,Udaipur Dam 329,Wildlife,3054,6.9,1253,1234,1576,5,15,25,Yes,Tourist Place,Shopping Street,Temple Area,Avoid isolated roads at night,Avoid remote hills after sunset,ITC Grand,Moderate,Medium,Evening,13,10,32,13345,32.104746,80.276585
4349,Rajasthan,Jaisalmer,Jaisalmer Island 152,Desert,23487,8.7,1162,367,1633,12,12,19,Yes,Tourist Place,City Mall,Temple Area,Avoid deserted beach areas,Avoid unsafe local alleys,Leela Palace,High,Medium,Morning,8,8,34,14877,14.503176,72.579695
4350,Rajasthan,Mount Abu,Mount Abu Dam 471,Adventure,14379,7.5,783,1050,1462,11,4,27,Yes,Tourist Place,Beach Market,Sunset Point,Avoid deserted beach areas,Avoid crowded late-night bus stands,OYO Premium,High,Medium,Night,9,10,39,21544,9.30835,71.324373
4351,Rajasthan,Ajmer,Ajmer Hill 712,Beach,15783,8.6,4572,710,1679,4,5,30,No,Tourist Place,Shopping Street,Adventure Zone,Avoid unknown shortcuts,Avoid crowded late-night bus stands,OYO Premium,Low,High,Night,4,2,20,21475,13.482139,78.387452
4352,Uttar Pradesh,Agra,Agra Beach 645,Cultural,20160,9.3,2469,1783,802,19,13,20,Yes,Tourist Place,Beach Market,Lake View,Avoid isolated roads at night,Avoid abandoned market areas,Radisson Blu,Low,Medium,Evening,15,4,27,19525,28.165072,84.349029
4353,Uttar Pradesh,Varanasi,Varanasi Waterfall 733,Desert,10221,7.9,2932,1088,2177,20,2,5,No,Tourist Place,City Mall,Sunset Point,Avoid unknown shortcuts,Avoid remote hills after sunset,OYO Premium,Low,High,Evening,11,2,14,24093,21.7961,75.013812
4354,Uttar Pradesh,Lucknow,Lucknow Dam 298,Desert,21891,8.6,4271,372,1093,11,1,18,No,Tourist Place,City Mall,Temple Area,Avoid isolated roads at night,Avoid crowded late-night bus stands,Treebo Residency,Low,Low,Evening,7,10,32,9604,10.067933,71.558658
4355,Uttar Pradesh,Prayagraj,Prayagraj Garden 251,Spiritual,23646,9.1,555,1660,1897,7,1,47,No,Tourist Place,Beach Market,Adventure Zone,Avoid dark forest roads,Avoid unsafe local alleys,Treebo Residency,Moderate,Medium,Morning,8,5,20,8904,14.527876,70.408905
4356,Uttar Pradesh,Mathura,Mathura Sanctuary 844,Wildlife,5246,9.7,1928,1436,2896,10,1,30,No,Tourist Place,Historic Center,Adventure Zone,Avoid unknown shortcuts,Avoid abandoned market areas,ITC Grand,Low,Medium,Evening,13,7,34,9053,29.216728,88.558649
4357,Uttarakhand,Rishikesh,Rishikesh Museum 142,Adventure,17437,8.2,3252,1871,2868,16,11,33,No,Tourist Place,Historic Center,Sunset Point,Avoid deserted beach areas,Avoid remote hills after sunset,Taj Hotel,High,Low,Morning,10,6,18,22978,34.165763,76.632574
4358,Uttarakhand,Haridwar,Haridwar Caves 18,Cultural,22469,8.6,1871,639,2241,5,9,42,Yes,Tourist Place,Local Food Street,Adventure Zone,Avoid unknown shortcuts,Avoid unsafe local alleys,Treebo Residency,High,Medium,Evening,6,8,22,22227,14.596899,72.477215
4359,Uttarakhand,Nainital,Nainital Sanctuary 68,Eco Tourism,4733,8.6,4344,591,2792,11,1,15,Yes,Tourist Place,City Mall,Lake View,Avoid dark forest roads,Avoid crowded late-night bus stands,ITC Grand,Low,Medium,Morning,6,9,31,9587,21.784869,89.034905
4360,Uttarakhand,Mussoorie,Mussoorie Fort 887,Nature,17055,8.9,730,777,945,7,7,48,Yes,Tourist Place,Historic Center,Sunset Point,Avoid unknown shortcuts,Avoid unsafe local alleys,Taj Hotel,Low,Medium,Morning,13,3,14,8865,34.434342,68.759519
4361,Uttarakhand,Dehradun,Dehradun Fort 996,Cultural,24026,8.2,4078,982,237,14,9,5,No,Tourist Place,Shopping Street,Sunset Point,Avoid dark forest roads,Avoid crowded late-night bus stands,Radisson Blu,Low,Low,Evening,10,8,39,21741,12.402223,90.202601
4362,Himachal Pradesh,Shimla,Shimla Palace 183,Desert,19608,7.3,2530,569,426,9,15,5,No,Tourist Place,Shopping Street,Adventure Zone,Avoid deserted beach areas,Avoid abandoned market areas,Leela Palace,Low,Medium,Morning,6,3,31,18703,29.614235,92.725997
4363,Himachal Pradesh,Manali,Manali Sanctuary 441,Eco Tourism,18615,7.3,1687,1748,2556,3,12,33,Yes,Tourist Place,City Mall,Temple Area,Avoid dark forest roads,Avoid abandoned market areas,OYO Premium,Low,Medium,Morning,10,8,9,12194,31.425914,76.947656
4364,Himachal Pradesh,Dharamshala,Dharamshala Island 230,Adventure,20693,8.0,1551,1300,307,14,4,40,No,Tourist Place,Local Food Street,Adventure Zone,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Leela Palace,Moderate,High,Morning,2,3,15,11073,14.322071,69.942971
4365,Himachal Pradesh,Kullu,Kullu Caves 486,Spiritual,11962,9.0,4183,1964,2257,15,15,16,Yes,Tourist Place,Beach Market,Tourist Market,Avoid unknown shortcuts,Avoid remote hills after sunset,Leela Palace,High,Low,Night,9,6,34,4281,17.389033,75.655892
4366,Himachal Pradesh,Kasol,Kasol Beach 942,Adventure,22167,8.9,2788,1463,2241,17,7,17,No,Tourist Place,Local Food Street,Sunset Point,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Radisson Blu,Low,Low,Night,2,1,34,16321,22.292004,71.534889
4367,Jammu and Kashmir,Srinagar,Srinagar Beach 785,Eco Tourism,3571,7.7,1108,1667,573,15,1,26,No,Tourist Place,Beach Market,Lake View,Avoid isolated roads at night,Avoid crowded late-night bus stands,ITC Grand,Moderate,Medium,Evening,2,6,26,17315,14.541753,70.951297
4368,Jammu and Kashmir,Gulmarg,Gulmarg Monument 500,Desert,4083,7.0,4516,1247,1971,4,10,12,No,Tourist Place,Shopping Street,Sunset Point,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Radisson Blu,Low,Low,Night,13,7,28,5825,19.800776,74.719402
4369,Jammu and Kashmir,Pahalgam,Pahalgam Museum 927,Beach,7767,9.5,2014,582,885,3,8,25,Yes,Tourist Place,Local Food Street,Adventure Zone,Avoid dark forest roads,Avoid remote hills after sunset,Treebo Residency,Low,High,Evening,9,7,33,16170,23.343271,81.302277
4370,Jammu and Kashmir,Sonamarg,Sonamarg Island 921,Cultural,21409,8.1,1600,1115,694,12,6,22,Yes,Tourist Place,Local Food Street,Adventure Zone,Avoid deserted beach areas,Avoid remote hills after sunset,OYO Premium,High,Medium,Night,4,3,9,18749,30.150287,83.781965
4371,West Bengal,Kolkata,Kolkata Beach 914,Wildlife,16442,7.1,4172,996,954,19,2,34,Yes,Tourist Place,City Mall,Sunset Point,Avoid unknown shortcuts,Avoid remote hills after sunset,Radisson Blu,Low,Medium,Morning,5,7,36,18186,32.492803,91.063428
4372,West Bengal,Darjeeling,Darjeeling Temple 268,Spiritual,5148,8.1,3179,598,2778,9,9,16,No,Tourist Place,Shopping Street,Tourist Market,Avoid deserted beach areas,Avoid abandoned market areas,OYO Premium,High,Low,Evening,3,7,35,22493,15.741213,88.856888
4373,West Bengal,Siliguri,Siliguri Riverfront 295,Adventure,18162,6.9,2584,821,994,19,7,45,No,Tourist Place,Historic Center,Temple Area,Avoid isolated roads at night,Avoid abandoned market areas,Radisson Blu,Low,Low,Night,5,4,24,6484,34.741157,96.473453
4374,West Bengal,Sundarbans,Sundarbans Hill 537,Nature,22589,7.7,2612,340,1382,7,14,34,Yes,Tourist Place,Shopping Street,Sunset Point,Avoid deserted beach areas,Avoid unsafe local alleys,ITC Grand,High,Medium,Evening,2,3,11,24977,16.224872,77.251068
4375,Gujarat,Ahmedabad,Ahmedabad Garden 312,Cultural,24821,8.9,4204,706,2582,19,6,38,No,Tourist Place,Shopping Street,Temple Area,Avoid deserted beach areas,Avoid crowded late-night bus stands,OYO Premium,Moderate,Medium,Morning,2,2,28,21833,17.841867,83.654885
4376,Gujarat,Dwarka,Dwarka Lake 252,Adventure,2022,7.2,2349,513,2677,4,8,15,No,Tourist Place,Historic Center,Sunset Point,Avoid unknown shortcuts,Avoid remote hills after sunset,Radisson Blu,High,Medium,Night,5,9,8,20475,25.876459,88.861424
4377,Gujarat,Gir,Gir Sanctuary 367,Beach,14774,9.1,3420,1118,1803,9,1,16,No,Tourist Place,Local Food Street,Lake View,Avoid deserted beach areas,Avoid crowded late-night bus stands,Taj Hotel,Low,High,Morning,1,3,22,12643,8.49329,90.052311
4378,Gujarat,Kutch,Kutch Sanctuary 312,Nature,3189,6.6,1597,1838,2587,15,8,36,Yes,Tourist Place,Beach Market,Temple Area,Avoid deserted beach areas,Avoid crowded late-night bus stands,Taj Hotel,Low,Low,Night,12,8,10,8987,9.242676,84.610787
4379,Gujarat,Somnath,Somnath Temple 584,Desert,19494,8.2,3973,940,1689,13,9,44,Yes,Tourist Place,Beach Market,Tourist Market,Avoid deserted beach areas,Avoid remote hills after sunset,Treebo Residency,Low,Low,Morning,15,6,34,12609,29.392107,69.00719
4380,Punjab,Amritsar,Amritsar Dam 46,Eco Tourism,15803,8.8,1036,1858,902,11,1,41,No,Tourist Place,Shopping Street,Temple Area,Avoid dark forest roads,Avoid abandoned market areas,Taj Hotel,Moderate,Medium,Evening,8,7,24,24566,21.219033,88.075109
4381,Punjab,Chandigarh,Chandigarh Fort 973,Eco Tourism,18383,7.1,1670,612,1465,5,14,45,Yes,Tourist Place,Historic Center,Adventure Zone,Avoid dark forest roads,Avoid unsafe local alleys,Radisson Blu,High,High,Night,11,6,37,15659,34.498854,93.503433
4382,Punjab,Ludhiana,Ludhiana Caves 148,Cultural,21429,7.2,2581,1513,1958,2,10,29,Yes,Tourist Place,City Mall,Lake View,Avoid dark forest roads,Avoid abandoned market areas,Leela Palace,Low,Low,Morning,3,9,40,7676,26.666378,78.312649
4383,Punjab,Patiala,Patiala Museum 585,Nature,22207,7.1,2422,348,2414,17,8,21,Yes,Tourist Place,Beach Market,Adventure Zone,Avoid unknown shortcuts,Avoid remote hills after sunset,OYO Premium,Moderate,Low,Night,10,6,6,20385,20.254652,85.064366
4384,Bihar,Patna,Patna Temple 263,Nature,7059,7.7,1329,911,500,15,7,47,Yes,Tourist Place,Shopping Street,Tourist Market,Avoid deserted beach areas,Avoid crowded late-night bus stands,ITC Grand,High,High,Morning,8,2,25,15979,24.301242,77.815168
4385,Bihar,Gaya,Gaya Mosque 235,Nature,18221,6.7,4855,402,1540,13,2,17,Yes,Tourist Place,City Mall,Adventure Zone,Avoid unknown shortcuts,Avoid unsafe local alleys,Taj Hotel,Moderate,Medium,Evening,9,10,16,8117,22.731978,95.172355
4386,Bihar,Nalanda,Nalanda Palace 701,Spiritual,7810,9.0,2459,1916,490,8,13,44,No,Tourist Place,Beach Market,Adventure Zone,Avoid dark forest roads,Avoid abandoned market areas,Treebo Residency,Low,Low,Night,8,4,16,15634,19.994239,78.064023
4387,Bihar,Vaishali,Vaishali Zoo 691,Cultural,22407,7.3,1377,1330,241,4,12,16,Yes,Tourist Place,Beach Market,Sunset Point,Avoid dark forest roads,Avoid unsafe local alleys,Treebo Residency,Moderate,High,Evening,6,9,40,18759,34.395171,84.068496
4388,Odisha,Puri,Puri Sanctuary 557,Hill Station,21389,9.8,2740,1449,208,3,5,30,No,Tourist Place,City Mall,Lake View,Avoid dark forest roads,Avoid abandoned market areas,OYO Premium,Moderate,High,Morning,13,6,21,11394,26.087687,92.018442
4389,Odisha,Konark,Konark Riverfront 465,Hill Station,14091,7.5,2914,1361,1509,2,7,45,Yes,Tourist Place,Local Food Street,Adventure Zone,Avoid isolated roads at night,Avoid crowded late-night bus stands,ITC Grand,Moderate,High,Morning,5,1,35,14900,11.857302,77.565902
4390,Odisha,Bhubaneswar,Bhubaneswar Mosque 949,Desert,13497,6.6,1513,1593,2485,6,5,27,Yes,Tourist Place,Shopping Street,Tourist Market,Avoid dark forest roads,Avoid unsafe local alleys,Radisson Blu,Moderate,Low,Evening,1,6,5,10644,23.642741,79.760452
4391,Odisha,Cuttack,Cuttack Hill 866,Eco Tourism,19598,8.8,2822,1302,1225,19,1,7,No,Tourist Place,Historic Center,Lake View,Avoid dark forest roads,Avoid crowded late-night bus stands,Treebo Residency,Low,Medium,Evening,11,2,29,16140,25.88209,79.792705
4392,Assam,Guwahati,Guwahati Waterfall 650,Hill Station,21083,6.7,2937,587,2959,10,8,33,No,Tourist Place,Shopping Street,Tourist Market,Avoid dark forest roads,Avoid abandoned market areas,Leela Palace,Moderate,Low,Morning,13,2,24,19533,22.684495,80.055272
4393,Assam,Kaziranga,Kaziranga Church 351,Beach,21948,9.7,2343,1797,1440,12,6,36,No,Tourist Place,Beach Market,Tourist Market,Avoid unknown shortcuts,Avoid unsafe local alleys,ITC Grand,Low,High,Night,6,5,23,4585,22.802351,80.197169
4394,Assam,Majuli,Majuli Dam 277,Hill Station,16873,7.0,3916,1810,745,8,5,17,No,Tourist Place,Historic Center,Adventure Zone,Avoid deserted beach areas,Avoid remote hills after sunset,ITC Grand,Moderate,High,Evening,4,2,34,12402,33.124285,71.133396
4395,Assam,Sivasagar,Sivasagar Dam 425,Spiritual,3165,8.3,2269,1467,2711,15,6,40,No,Tourist Place,Beach Market,Tourist Market,Avoid deserted beach areas,Avoid abandoned market areas,OYO Premium,Moderate,Medium,Night,9,5,11,6169,25.358053,70.69416
4396,Madhya Pradesh,Bhopal,Bhopal Waterfall 137,Desert,4980,7.8,1308,428,2540,20,14,21,Yes,Tourist Place,Local Food Street,Tourist Market,Avoid unknown shortcuts,Avoid crowded late-night bus stands,Taj Hotel,High,Low,Night,7,7,24,24057,27.562586,68.889109
4397,Madhya Pradesh,Khajuraho,Khajuraho Lake 867,Cultural,7591,7.0,3063,335,499,19,4,33,Yes,Tourist Place,Local Food Street,Sunset Point,Avoid deserted beach areas,Avoid crowded late-night bus stands,OYO Premium,Moderate,Low,Night,14,7,22,14507,23.968721,94.555852
4398,Madhya Pradesh,Jabalpur,Jabalpur Dam 954,Historical,13710,8.6,1913,1848,498,15,2,21,Yes,Tourist Place,Beach Market,Tourist Market,Avoid dark forest roads,Avoid crowded late-night bus stands,Treebo Residency,Low,Medium,Night,12,3,27,14287,18.877312,85.928852
4399,Madhya Pradesh,Indore,Indore Fort 206,Historical,11628,6.7,4272,1310,2823,12,10,33,Yes,Tourist Place,Beach Market,Sunset Point,Avoid deserted beach areas,Avoid crowded late-night bus stands,ITC Grand,Low,High,Morning,9,1,26,18934,8.139073,87.121706
4400,Delhi,New Delhi,New Delhi Fort 641,Hill Station,4280,7.3,2542,861,1021,16,11,49,Yes,Tourist Place,City Mall,Tourist Market,Avoid deserted beach areas,Avoid unsafe local alleys,OYO Premium,Moderate,Low,Evening,11,1,26,19526,11.718648,89.107699
